reviewText,texto_limpio,sentimiento,target
"The Tascam DP-008EX is great!!! I love this little box! It's got a lot of features packed into a small unit about half the size of your average laptop. Here are a few of the features that I really like about it...1. It's portable and runs on 4AA batteries.2. It has compression, exciter & de-esser as well as EQ and Reverb.3. It has a mastering section with effects.4. You can record 8 tracks and then bounce them to free up more tracks.5. It feels sturdy (not that I would drop it)....just to name a few.  I compared this against the Fostex MR8mkII, which I also own and like. The Tascam has more features for the buck, as well it should as it just came out this year and the Fostex has been around a while. As another reviewer put it, this won't replace your DAW. I can record some very polished songs on my laptop, but the Tascam does come close. The mics in the front are a great feature and sound pretty good too. I have recorded a few songs on this already and found it to be a very enjoyable experience. The portability factor is huge in my opinion. Being able to take it downstairs when the kids are upstairs, or vice versa, is great. Plus it's fun to record vocals in the bathroom and kitchen areas.I totally recommend this for any songwriter who wants a nice scratchpad to put down ideas in a quick and creative manner... and then polish them up a bit in the mastering section. FIVE STARS!!!",tascam dp ex great love little box got lot feature packed small unit half size average laptop feature really like portable run aa battery compression exciter de esser well eq reverb mastering section effect record track bounce free track feel sturdy not would drop name compared fostex mr mkii also like tascam feature buck well came year fostex around another reviewer put wo not replace daw record polished song laptop tascam come close mics front great feature sound pretty good recorded song already found enjoyable experience portability factor huge opinion able take downstairs kid upstairs vice versa great plus fun record vocal bathroom kitchen area totally recommend songwriter want nice scratchpad put idea quick creative manner polish bit mastering section five star,positivo,1
"As with any new device or toy we buy we discover the good and bad points...first the good....THE GOOD: 8 tracks that can be recorded 2 at a time...has RCA outs which is good for monitors and or headphone amp as well as a 1/8"" headphone out...a durable feel, a nice design, XLR inputs with phantom power, lit screen to see better (Very Nice)... wav 16bit 44khz recordings, auto punch in, comes with a 2gb card and can take up to 32GB SD cards...has effects has a metronome, mastering internal track apart form the 8 tracks, built in guitar tuner, EQ, Compression in and out, nice dual stereo up front mics that are real good sounding and all 8 track mixing, bouncing to 2 of your tracks  even the tracks that are bounced to, the previous tracks 'that are there' that still are plying bounce too, very cool...and much more....THE BAD: short battery life, No AC adapter included, need to buy (Cheap off ebay around $8.00)...small buttons, bad sounding reverbs, auto punch in gives you 2 seconds after pushing buttons to record, COME ON TASCAM, 2 SECONDS!!!!!?????? I can't get back into recording part with a guitar in 2 lead in seconds all alone!!!!! No guitar effects or Drum patterns like Boss's BR Micro 4 and 80...(boss has it's problems too, believe me)sometimes it just hangs up, (think there is an unlock or reset pen press thing on the side)HORRIBLE REVERBS!!!!!!!!!!!!!!!!!!moreEven though this untit has its good and not so goods, it is a great device, you can import and export songs to this to and from your computers recording software, remember its 16 bit wavs only to and from DAW.....Tascam please lengthin the auto punch lead in from 2 seconds to 5 seconds or more on next firmware and dont make another new unit just to improve what a firmware can do!!!....Jim",new device toy buy discover good bad point first good good track recorded time rca out good monitor headphone amp well headphone durable feel nice design xlr input phantom power lit screen see better nice wav bit khz recording auto punch come gb card take gb sd card effect metronome mastering internal track apart form track built guitar tuner eq compression nice dual stereo front mics real good sounding track mixing bouncing track even track bounced previous track still plying bounce cool much bad short battery life no ac adapter included need buy cheap ebay around small button bad sounding reverbs auto punch give second pushing button record come tascam second ca not get back recording part guitar lead second alone no guitar effect drum pattern like bos br micro bos problem believe sometimes hang think unlock reset pen press thing side horrible reverbs moreeven though untit good not good great device import export song computer recording software remember bit wavs daw tascam please lengthin auto punch lead second second next firmware dont make another new unit improve firmware jim,positivo,1
"Tascam had the first inexpensive multitrack recorder on the market, and even as competitors entered the market they've managed to stay on top. I've owned or borrowed models from Fostex and Korg going back several decades but Tascam always seems to be out in front when it comes to ease of use and value. Even as the market evolved from cassette to digital, Tascam recorders have kept the same feel and ease of use. I had a Boss Micro BR-80 for a while, but I found the all-menu interface annoying and difficult to use. I kept forgetting the sequences to set up rhythm tracks, record, and mix down, and ended up having to repeat things over and over. I soon sold it, and then replaced it with a Tascam DP-004 when that appeared on the market. The Tascam wasn't really any more powerful than the Boss, and lacked the built in rhythm tracks, but it had fewer menus and more actual switches and knobs that made it more intuitive in use, and more like an actual mixing board or traditional cassette-based recorder.After the DP-004 Tascam produced a follow-on six track unit and this recorder, the 8-track DP-008. When it was first introduced a couple of years ago it really was a revolutionary unit. There were plenty of 8-track recorders out there, but none that were that small and that inexpensive. It's also more than just a DP-008 with more tracks. The DP-008 has a much improved mastering ability that allows you to adjust EQ, compression, and effects individually on tracks for the mix down, while leaving the original tracks unaffected. Like the DP-004, it has built in microphones and can also be used for direct stereo recording. Unlike the DP-004, it comes with an external power supply in the box (a $24 option with the original 004) and can use an external battery pack.I've been playing with my 008 all weekend, doing a mixture of stereo and multitrack recordings. One thing I noticed right off was that there's a significant amount of noise in the monitor mix while multitracking. I was afraid this would translate into noisy recordings, but the noise isn't there in the finished playback. I also noticed that while the basic recording functions are more or less unchanged from those on the 004, the new mixdown functions are much more complex and required constant reference to the manual. As mentioned previously, there's an awful lot of capability there and it's going to take some time to be able to use it effectively. Most of that functionality is menu-based, rather than being accessibly directly from the front panel, and I have to say that's one thing I don't really care for. The only input device you have to select functions and parameters and menus is a scroll wheel that's not nearly as comfortable as a knob or a mouse or touchpad.Most of my recording lately has been done with various Apple platforms. At home, I use Garage Band on my iMac and a USB-equipped Alesis console for input. Away from home I use Garage Band on my iPad and (for ultimate portability) iPod Touch. All of these platforms are much more intuitive to use than the DP-008 and much more powerful. Of course, they're also a lot more expensive, and lack the built-in stereo microphones and ability to plug instruments and microphones directly in without some sort of additional interface. Having XLR connectors as well as 1/4"" inputs is a really nice touch, something you never saw on portables from a few years ago. I like the old-school approach of the DP-008 as well as the all-in-one package approach.If I was just starting out in home multitrack recording and didn't have a lot to spend, I think the DP-008 might be a good choice. It's really good enough to produce music for a band's first CD releases, and costs less than a decent microphone. WIth 8 full tracks there's no need to do track bouncing to get four instruments and four voices down, and if you really need to, you can bounce and add a further six tracks, giving you 14 in all. I don't think it's going to replace my iPod for pocket portability or my iPad for functionality (Garage Band gives me a full orchestra, keyboards and drums as well) but having the microphones and instrument preamps built in does make it much easier to set up and use for live recording. It should get a lot of use at my home and elsewhere in the coming year.",tascam first inexpensive multitrack recorder market even competitor entered market managed stay top owned borrowed model fostex korg going back several decade tascam always seems front come ease use value even market evolved cassette digital tascam recorder kept feel ease use bos micro br found menu interface annoying difficult use kept forgetting sequence set rhythm track record mix ended repeat thing soon sold replaced tascam dp appeared market tascam not really powerful bos lacked built rhythm track fewer menu actual switch knob made intuitive use like actual mixing board traditional cassette based recorder dp tascam produced follow six track unit recorder track dp first introduced couple year ago really revolutionary unit plenty track recorder none small inexpensive also dp track dp much improved mastering ability allows adjust eq compression effect individually track mix leaving original track unaffected like dp built microphone also used direct stereo recording unlike dp come external power supply box option original use external battery pack playing weekend mixture stereo multitrack recording one thing noticed right significant amount noise monitor mix multitracking afraid would translate noisy recording noise not finished playback also noticed basic recording function less unchanged new mixdown function much complex required constant reference manual mentioned previously awful lot capability going take time able use effectively functionality menu based rather accessibly directly front panel say one thing not really care input device select function parameter menu scroll wheel not nearly comfortable knob mouse touchpad recording lately done various apple platform home use garage band imac usb equipped alesis console input away home use garage band ipad ultimate portability ipod touch platform much intuitive use dp much powerful course also lot expensive lack built stereo microphone ability plug instrument microphone directly without sort additional interface xlr connector well input really nice touch something never saw portable year ago like old school approach dp well one package approach starting home multitrack recording not lot spend think dp might good choice really good enough produce music band first cd release cost less decent microphone full track no need track bouncing get four instrument four voice really need bounce add six track giving not think going replace ipod pocket portability ipad functionality garage band give full orchestra keyboard drum well microphone instrument preamps built make much easier set use live recording get lot use home elsewhere coming year,positivo,1
"Everything keeps improving, and getting better, faster, and cheaper, but at this price point their isn't one available that isn't a compromise in one way or another. First off if you are planning on buying the US-322 don't. Buy its bigger brother the US-366. Getting an optical connection and additional ins and outs for such a little bit more money, as well as 192k makes it a no-brainer. To get optical (on the 366 only) at this price is great, but the A/D D/A converters leave a bit to be desired. On the other hand the mic pres are pretty good, have distortion ratings, THD of only 0.0045% and with 24 Bit/192KHz recording make these the best sounding interfaces put out by Tascam to date.What I meant by a compromise is that even with interfaces that cost 3 to 5 times this price most of them have either good mic pres, and weak clocks, or vice versa, and some work with Windows but not so well with MAC and once again vice versa, etc. I researched interfaces for a long, long time, and considering non-crash reliability and a dozen other factors I finally sprung for anRME Fireface UFX USB 2.0 or Firewire High Performance audio interface 30 in, 30 out. Now that's an interface. I have been running it with Pro Tools 9 since 2011.Pro Tools 10- Professional audio recording and music creation softwareis out and Pro Tools 11 is now being released.So if you are looking for an inexpensive interface expect some compromises in one area or another. Rather than slam it out with performance specs under a microscope, I would rather provide a review helping those who are interested in setting up this Tascam US-322 or 366 so you can save a lot of time trying to figure it out. Sometimes a little help makes a huge difference in the amount of time saved. So what I did was load, and register the free and included Cubase LE6 complete with activation and eLicense registration and installation as well as installing the Tascam driver, and doing updates for both. I know a lot of the reviews here just downloaded a driver and used their existing DAW in order to test out the interface, and therefore they didn't need to spend much time with it. I don't blame them; the shortest distance between two points is a straight line. So get out a cup of coffee because installing this complete package doesn't happen in just one hour. So here goes...If you have Windows Vista you are probably out of luck because the system requirements list Windows XP, 7, and 8. I am sure the omission of Vista is not a mistake. I know myLogitech AudioHub Notebook Speakersare non-functional in my Vista laptop if you are running Windows Media Center in it as well. It works in Win 7 just fine. So I installed it in my desktop running Windows 7 64 bit and it gives you the option of installing in 32 or 64. In addition to Cubase LE 6 it also installed AI Elements 6 as well as Agent One Content, Groove Agent One, Vintage Beat Boxes, Steinberg Drum Loop Expansion 01 which took a good amount of time to load, as well as Steinberg Halion Sonic SE 64 bit for AI Elements. I then had to activate and register Cubase LE6 which involves installing the latest eLcc, creating a Steinberg account (which is free and they don't ask you for a credit card). They provide you with an activation code after you register.I have an iLok for Pro Tools which is a USB device that enables you to run the program. Cubase does not require that you have one, although they have an equivalent looking device, but fortunately they have a software based equivalent. They do this with an eLicense which you will then update to version 6.5.4.1122. There is an eLicense control setup and you have a Soft eLicenser number that you will use in order to generate the Activation Code generated at the Steinberg site. What came on my disc was version 6.05 which they instruct you to immediately do an update, which I did to version 6.07.So we install the Tascam interface next which comes on a separate DVD. Included with the interface is a 5 foot USB printer style cable. You will need to install the driver disc before connecting it to your computer. Windows 7 recognizes it but fails to automatically load a driver. So install the driver off of the disc first, and then do the update. It took at least 15 minutes to do that update. What flashed on the screen was 154 megabytes and then all you see is an install screen with a scrolling series of round objects moving. At first it says, ""This is going to take a long time"", and they were exactly right. It almost tempts you to think something is wrong, because nothing is happening other than the scrolling, and then finally after ten minutes or so a dialogue box comes up and says, ""Do you want to install?"" and you click continue, and then it comes up again in another minute, and this happens a few times, and then finally it changes over to an installation finished box. (I have Verizon FIOS and usually download huge amount of data in a flash). Then you reboot.Now this is important. Plug the US-322 directly into an available USB 2.0 port and not into a hub, even if it is a powered hub. It simply won't work. I tried it and the light wouldn't even come on indicating USB. When I went direct the interface lit up and it worked. The manuals also warn you not to use it with USB 1.1. The US-322 comes with a printed Quick Start Guide. There is also an owner's manual for both the Interface, and Cubase that are available either on the DVD, or by Googling the same and they come up as a PDF download. If you are new to setting up interfaces be prepared to do a good deal of reading. There is a driver to choose, input and output settings, as well as going into Windows Control Panel/Sound in order to choose the interface for playback, and recording. If you're new to these kinds of setups just take your time, and don't be dismayed if something doesn't work. All it takes is for one button to get pushed and Wahlah you have sound. For example in Cubase there is a monitoring button without it you won't get any sound from the headphones. If all else fails you can go to the Tascam web site by Googling Tascam US-322 and then click on the support tab, and they have a ""you pay for it"" phone call number in order to help you. Hope this helps.PS: The real killer deal right now is Avid Pro Tools 9 bundle with the MBox Mini which is another limited interface but you are getting Pro Tools 9. Plus purchases of this bundle made after 10/2011 that has pro tools 9 will be able to have a free upgrade to pro tools 10 if you register your product with Avid. Considering what Pro Tools goes for by itself, and what the MBox sells for individually, and the bundle even comes with the iLok you can sell it used for what you are paying for it, and even more than you are paying for it if you take advantage of the discounts I have seen pop up as much as 20% off the already low price. Then you have Pro Tools 9, and 10 full blown versions, none of this LE stuff, and an interface, and can grow from there. This Tascam interface works great with Pro Tools. These Pro Tools 9 bundles are discounted to make way for 11, and I am seeing music stores running out of them. They are clearing the shelves preparing for 11, but it has bugs. I rarely purchase totally new versions until they have time to season some, and get feedback from users. After some time, and more updates, I will be browsing the shelves for discounts on the upgrade to 11; maybe in another year. PT 9 is all I need.",everything keep improving getting better faster cheaper price point not one available not compromise one way another first planning buying u not buy bigger brother u getting optical connection additional in out little bit money well make no brainer get optical price great converter leave bit desired hand mic pres pretty good distortion rating thd bit khz recording make best sounding interface put tascam date meant compromise even interface cost time price either good mic pres weak clock vice versa work window not well mac vice versa etc researched interface long long time considering non crash reliability dozen factor finally sprung anrme fireface ufx usb firewire high performance audio interface interface running pro tool since pro tool professional audio recording music creation softwareis pro tool released looking inexpensive interface expect compromise one area another rather slam performance spec microscope would rather provide review helping interested setting tascam u save lot time trying figure sometimes little help make huge difference amount time saved load register free included cubase le complete activation elicense registration installation well installing tascam driver update know lot review downloaded driver used existing daw order test interface therefore not need spend much time not blame shortest distance two point straight line get cup coffee installing complete package not happen one hour go window vista probably luck system requirement list window xp sure omission vista not mistake know mylogitech audiohub notebook speakersare non functional vista laptop running window medium center well work win fine installed desktop running window bit give option installing addition cubase le also installed ai element well agent one content groove agent one vintage beat box steinberg drum loop expansion took good amount time load well steinberg halion sonic se bit ai element activate register cubase le involves installing latest elcc creating steinberg account free not ask credit card provide activation code register ilok pro tool usb device enables run program cubase not require one although equivalent looking device fortunately software based equivalent elicense update version elicense control setup soft elicenser number use order generate activation code generated steinberg site came disc version instruct immediately update version install tascam interface next come separate dvd included interface foot usb printer style cable need install driver disc connecting computer window recognizes fails automatically load driver install driver disc first update took least minute update flashed screen megabyte see install screen scrolling series round object moving first say going take long time exactly right almost tempts think something wrong nothing happening scrolling finally ten minute dialogue box come say want install click continue come another minute happens time finally change installation finished box verizon fios usually download huge amount data flash reboot important plug u directly available usb port not hub even powered hub simply wo not work tried light would not even come indicating usb went direct interface lit worked manual also warn not use usb u come printed quick start guide also owner manual interface cubase available either dvd googling come pdf download new setting interface prepared good deal reading driver choose input output setting well going window control panel sound order choose interface playback recording new kind setup take time not dismayed something not work take one button get pushed wahlah sound example cubase monitoring button without wo not get sound headphone else fails go tascam web site googling tascam u click support tab pay phone call number order help hope help p real killer deal right avid pro tool bundle mbox mini another limited interface getting pro tool plus purchase bundle made pro tool able free upgrade pro tool register product avid considering pro tool go mbox sell individually bundle even come ilok sell used paying even paying take advantage discount seen pop much already low price pro tool full blown version none le stuff interface grow tascam interface work great pro tool pro tool bundle discounted make way seeing music store running clearing shelf preparing bug rarely purchase totally new version time season get feedback user time update browsing shelf discount upgrade maybe another year pt need,positivo,1
"I love Tascam gear, and have used it for nearly 30 years. I was excited to try out this interface and see what it could do. Unfortunately, I was disappointed.While the construction and mechanical function of the device itself were good, the actual function with the computer left much to be desired. Also, the complete lack of a manual with the one I got made it very difficult understand the functions. (Sorry, but with a device this expensive and which includes 2 CDs of software, how hard would it be to include a full manual on the install CD?)There was a very small quick start guide included, which basically just named the various switches, inputs, and outputs, and gave extremely sparse directions about using the software mixer screen. I was forced into trial and error to see if I could get a serious recording in anything remotely resembling a multi-track mode. I could not. I could record and layer multiple tracks (I was using Audacity, didn't want to install Cubase), but I could not get playback from the previous tracks while I also had live input. Now this could have been my computer or Audacity, as it is an older Win XP machine, but it played back multiple tracks without problem.There was nothing in the mini-quickstart guide to address this, or even hint where one should look, other than going to Tascam's web site. I'm sorry, but that is just not good enough with a device this expensive. There should be a complete manual, at least in pdf, included with the product. If I am going to use this to do serious recording, the last thing I want to do is waste huge amounts of time digging information out of a website, or worse, from ""user community"" threads in some blog.Which brings me to another minor complaint - no Linux drivers included. I use mostly Linux, with only one Windows machine for software which I can't get on Linux. I wanted to try the software under Wine on Linux but was under time constraints.Then there are the generic problems with software interfaces replacing hardware. With a hardware mixer, I can access as many controls as my fingers can handle (3 or 4 on some mixers) at the same time. Computerized mixers can only do 1 thing at a time, and one must be constantly moving the cursor from one thing to another to access controls. The controls on  this interface were very fussy, and you have to position the cursor just exactly on a very small portion of a button to get it to react. I found it very tedious, and again, no actual instructions were included to help with that process. With a touch screen, it might be easier, but then why not just use buttons on a real mixer in that case? (Yeah, I know, touch screens are COOL.)Also, software based functions are always limited by your computer and OS, and that means everyone can have a different experience - consistency is much harder to maintain.I am old school, and find hardware mixers far more responsive and useful. I know that lots of people are all excited about having software versions of hardware in their computers, and saving space, etc., etc. I value function over fashion, however, and that is what I have always liked about Tascam gear: it was supremely functional. This software falls far short of what I expect from Tascam, and the lack of a manual for the interface is inexcusable.Good mixers, especially for multi-track recording, can be complex and difficult to learn. The layers of signal interconnection can be hard to understand at first, and takes some time to get comfortable with. Old Tascam manuals actually used to have a certain amount of instruction in multi-track recording, which was helpful to aspiring recording artists. Not so here.I had really hoped to give this 3 or 4 stars, but sadly, it only rates a 2 (2.5 if I could) for me. Come on, Tascam, you can do better than this.",love tascam gear used nearly year excited try interface see could unfortunately disappointed construction mechanical function device good actual function computer left much desired also complete lack manual one got made difficult understand function sorry device expensive includes cd software hard would include full manual install cd small quick start guide included basically named various switch input output gave extremely sparse direction using software mixer screen forced trial error see could get serious recording anything remotely resembling multi track mode could not could record layer multiple track using audacity not want install cubase could not get playback previous track also live input could computer audacity older win xp machine played back multiple track without problem nothing mini quickstart guide address even hint one look going tascam web site sorry not good enough device expensive complete manual least pdf included product going use serious recording last thing want waste huge amount time digging information website worse user community thread blog brings another minor complaint no linux driver included use mostly linux one window machine software ca not get linux wanted try software wine linux time constraint generic problem software interface replacing hardware hardware mixer access many control finger handle mixer time computerized mixer thing time one must constantly moving cursor one thing another access control control interface fussy position cursor exactly small portion button get react found tedious no actual instruction included help process touch screen might easier not use button real mixer case yeah know touch screen cool also software based function always limited computer o mean everyone different experience consistency much harder maintain old school find hardware mixer far responsive useful know lot people excited software version hardware computer saving space etc etc value function fashion however always liked tascam gear supremely functional software fall far short expect tascam lack manual interface inexcusable good mixer especially multi track recording complex difficult learn layer signal interconnection hard understand first take time get comfortable old tascam manual actually used certain amount instruction multi track recording helpful aspiring recording artist not really hoped give star sadly rate could come tascam better,negativo,0
Awesome audio interface.  Perfect for my beginner studio setup. All set to trade my tracks with fellow musicians around the globe. Easy set up,awesome audio interface perfect beginner studio setup set trade track fellow musician around globe easy set,positivo,1
Works perfectly.  Got the drivers for Mac from the website and it instantly showed up in core-audio. Very easy to use. Love it!,work perfectly got driver mac website instantly showed core audio easy use love,positivo,1
Purchased this and a comparable Hosa cable. This cable works flawlessly without crackles when guitar is moved. Hosa failed the test in both performance and easy coiling. I will stick to GLS products from this point forward.,purchased comparable hosa cable cable work flawlessly without crackle guitar moved hosa failed test performance easy coiling stick gls product point forward,positivo,1
"I ordered two of these cables and they arrived on time and as advertised.  They are excellent quality, clear tone and a great look.  I was actually impressed with the room that the cables gave my tone and the clarity they have.  For Price and Quality these are top notch.",ordered two cable arrived time advertised excellent quality clear tone great look actually impressed room cable gave tone clarity price quality top notch,positivo,1
"Definitely the best combination of price, durability and sound quality that I've come across. Plus, the tweed look really grows on you.  Ordered a bunch for the studio, and a bunch more for home. Holds up well, even after being yanked and crushed and stepped on. Do it!",definitely best combination price durability sound quality come across plus tweed look really grows ordered bunch studio bunch home hold well even yanked crushed stepped,positivo,1
"First of all, 20 ft is not too long. Better to have a little bit of extra length than too short. The cable works fine and is very flexible. Also looks nice and is easier to track than plain black ones. Recommended!",first ft not long better little bit extra length short cable work fine flexible also look nice easier track plain black one recommended,positivo,1
"Constructed well, works perfectly, rolls up nicely with no kinks. The  20 foot guitar instrument cable is another quality product by GLS Audio.",constructed well work perfectly roll nicely no kink foot guitar instrument cable another quality product gls audio,positivo,1
"Satisfies my needs . . . nice cloth covered, large strain relied, good plugs (put a bit of thread lock on them they unscrew almost unintentionally) . . . . like it even if it's a bit long for use at home.",satisfies need nice cloth covered large strain relied good plug put bit thread lock unscrew almost unintentionally like even bit long use home,positivo,1
A friend made a comment that the cord looked like an old iron electric cord. LOL The cord delivers good sound quality. The only problem I have with it is that it gets tangled up rather easy.,friend made comment cord looked like old iron electric cord lol cord delivers good sound quality problem get tangled rather easy,positivo,1
This is a great guitar cable its very long and does not get tangles up no matter how hard you try I recommend it to anybody who wants a good cable.,great guitar cable long not get tangle no matter hard try recommend anybody want good cable,positivo,1
Very nice quality. I've removed 1 star because of the 1/4 casing. The sheath likes to twist off a little too easily. I used plumbers thread tape and tightened it right up. Other than that. I've been using this cable regularly for a while and it works great.,nice quality removed star casing sheath like twist little easily used plumber thread tape tightened right using cable regularly work great,positivo,1
This bit of leather and a button spared my acoustic surgery to add a second strap mount. I am happy with the function and it looks good in combination with an Ernie Ball strap. The raised star on the button adds a touch of design interest.,bit leather button spared acoustic surgery add second strap mount happy function look good combination ernie ball strap raised star button add touch design interest,positivo,1
Works great.  Easy to use,work great easy use,positivo,1
"My acoustic only has the end pin strap button and none at the heel of the neck. I was using a bit of string to tie the strap to the headstock, but it was ugly. This, however, is a very attractive solution and quite sturdy to boot. Highly recommend.",acoustic end pin strap button none heel neck using bit string tie strap headstock ugly however attractive solution quite sturdy boot highly recommend,positivo,1
"Leather type material and corrosive free button type attachment for the strap.  I would prefer it not so wide but you have to include the button.  The button is not a snap, I just lack the word to describe it.  Previously I used to use a shoe lace and I would be thinking about it falling while playing.  Now I have more confidence with this strap.  It's not Gucci but doesn't feel like plastic either.",leather type material corrosive free button type attachment strap would prefer not wide include button button not snap lack word describe previously used use shoe lace would thinking falling playing confidence strap not gucci not feel like plastic either,positivo,1
"... but... they're the cheesiest looking leather I've ever seen... real leather for sure, but somehow the maker found real leather that looks like cheap vinyl imitation leather.",cheesiest looking leather ever seen real leather sure somehow maker found real leather look like cheap vinyl imitation leather,positivo,1
"Yep. it holds the strap on the neck of my guitar. I have a Washburn rover, a backpacker style, and so a stap is a necessity, and this works just great.",yep hold strap neck guitar washburn rover backpacker style stap necessity work great,positivo,1
"Works well with the AXL PG-515.  This is good quality for the price.  Snap is large and holds well; but is easy enough to unsnap when needed.  Its rare to need to remove this strap button because it slides out of the way, as needed.",work well axl pg good quality price snap large hold well easy enough unsnap needed rare need remove strap button slide way needed,positivo,1
"I am happy with the strap button that I purchased, however they sent me the wrong one.  No big deal.",happy strap button purchased however sent wrong one no big deal,positivo,1
"If you have to have a strap on your acoustic guitar, I would suggest this. I have a vintage 60s Dixon Hummingbird. I was really worried about scuffing it up. Don't worry with this.",strap acoustic guitar would suggest vintage dixon hummingbird really worried scuffing not worry,positivo,1
"I wanted to put a strap on my acoustic guitar. Now it is easier to handle, when trying to play.",wanted put strap acoustic guitar easier handle trying play,positivo,1
"Love it, I finally found one that supports my 12 strings Alvarez jumbo acoustic guitar",love finally found one support string alvarez jumbo acoustic guitar,positivo,1
This strap button works great. works so much better than the string around the neck thing.And looks better too!,strap button work great work much better string around neck thing look better,positivo,1
"For some reason, when I saw &#34;48 picks&#34; I think of a sandwich baggie full of plastic picks... What I got was a slim resealable bag that's about 1/8th the size I was thinking of.  It comes with Light, Medium and Heavy picks.  Even the Light picks are thicker than the &#34;thin&#34; picks I had ordered before.  I like having the variety though.  This has a variety of colors as well as the thickness.The only thing that could have made this better is if it came with a drawstring on the bag so I could maybe hang it from my strap.",reason saw pick think sandwich baggie full plastic pick got slim resealable bag th size thinking come light medium heavy pick even light pick thicker thin pick ordered like variety though variety color well thickness thing could made better came drawstring bag could maybe hang strap,positivo,1
just love them came really quick love all the different colors and thicknesses in all the colors you can fined a fine med or heavy,love came really quick love different color thickness color fined fine med heavy,positivo,1
I love this assortment.  Every color and size you'll ever need.  You can never have enough picks but this batch should keep you going for a while.  This was an exceptional value and the picks are of nice quality.  I would buy this again or recommend to anyone.  I use medium picks so would search for a large batch of these in medium only though.  Definitely a 5 star purchase.,love assortment every color size ever need never enough pick batch keep going exceptional value pick nice quality would buy recommend anyone use medium pick would search large batch medium though definitely star purchase,positivo,1
"Love my assortment of picks and the price was right. I like that their is different gauges, because I don't always like using the same so this is great with the three different gauges to choose from in all these nice colours but I only received 47 instead of 48 picks but whose counting, i'm  still happy with my picks and would purchase from seller again, thanks.",love assortment pick price right like different gauge not always like using great three different gauge choose nice colour received instead pick whose counting still happy pick would purchase seller thanks,positivo,1
I was given free picks when I bought my guitar from a local guitar shop in town. The Retailer gave me some mediums. I find I do better with heavy thickness. I have a heavy touch when I play the guitar. With the different thicknesses I can choose which works best for me. From experience it never hurts to have extra picks around. Since I bought these I have been using the Heavy thickness ones. They really bring out the extra sound in the strings on the guitar.,given free pick bought guitar local guitar shop town retailer gave medium find better heavy thickness heavy touch play guitar different thickness choose work best experience never hurt extra pick around since bought using heavy thickness one really bring extra sound string guitar,positivo,1
they are just great what more can I say They product is high quality and a good price I am enjoying them,great say product high quality good price enjoying,positivo,1
A bonanza of handsome peal celluloid guitar picks in a variety of thicknesses.  An inexpensive way to find your favorite pick.,bonanza handsome peal celluloid guitar pick variety thickness inexpensive way find favorite pick,positivo,1
"I have about quit using picks now.  But I needed a variety pack to try different thicknesses.  That's what you get with this.  From very thin and flexible to 0.8 and hard, you get a selection.",quit using pick needed variety pack try different thickness get thin flexible hard get selection,positivo,1
Perfect to try different sizes and shapes!! great quality. Buy it if you don't know which size or shape will work best for you.,perfect try different size shape great quality buy not know size shape work best,positivo,1
"Terrific way to tray out various picks without committing to a whole pack of something you might not end up liking.  And high praise for GO-DPS Music.  These guys had the product out the door the same day I ordered it, sent some great sale information on other gear, and included a catalog explaining the specs of all the picks I'd ordered.  I only spent 1.99 and I really felt like they went out of their way to earn more of my business - which they did!",terrific way tray various pick without committing whole pack something might not end liking high praise go dp music guy product door day ordered sent great sale information gear included catalog explaining spec pick ordered spent really felt like went way earn business,positivo,1
"Couldn't be happier than playing with a variety of picks - each one has a different feel and sound. The dura picks have more variety, there's only one in each thickness. The celluloid ones come two per size. As a pick, I liked using all of them, from the super floppy thinnest dura to the hard plastic thickest celluloid. Worth getting even if just to experiment - some of the picks were easier to use for certain songs than others, and the different thicknesses definitely have a different sound. Similar thickness picks of both material sounded the same but felt different to the fingers.",could not happier playing variety pick one different feel sound dura pick variety one thickness celluloid one come two per size pick liked using super floppy thinnest dura hard plastic thickest celluloid worth getting even experiment pick easier use certain song others different thickness definitely different sound similar thickness pick material sounded felt different finger,positivo,1
A fine inexpensive assortment of thicknesses for the beginning guitarist to choose from.A great deal for a nominal amount of money.,fine inexpensive assortment thickness beginning guitarist choose great deal nominal amount money,positivo,1
"just what you see. A good variety of different picks. I got it for me and my dad. My dad plays guitar, and he likes the thinner onnes",see good variety different pick got dad dad play guitar like thinner onnes,positivo,1
Great price for 12 picks spanning from light - heavy.Picks are good quality and would recommend to anyone looking for picks.,great price pick spanning light heavy pick good quality would recommend anyone looking pick,positivo,1
"After taking my guitar lessons...I never knew there were soooo many kinds of flexibility or thickness of picks for guitars. My instructor told me that I need a variety to see which one or two felt good in my strumming hand, and to see if I could pick out some melody's without too much problem. I realize the pick is not magical that it plays with out me doing the work, and I have been having fun trying all sorts of sizes, flexibilities, and strengths. Just go for the gusto and find what you like!",taking guitar lesson never knew soooo many kind flexibility thickness pick guitar instructor told need variety see one two felt good strumming hand see could pick melody without much problem realize pick not magical play work fun trying sort size flexibility strength go gusto find like,positivo,1
great value,great value,positivo,1
"If you are picky these are all eye candy... nice flexible, easy to hold and I received on time at a great price.",picky eye candy nice flexible easy hold received time great price,positivo,1
"Throw this right in my little storage bag I use for my gigging materials...microphones, cables, straps, tuner, etc. folds up easy, fits great. Seems stable enough.",throw right little storage bag use gigging material microphone cable strap tuner etc fold easy fit great seems stable enough,positivo,1
